timestamp,vibration_mps2,temperature_c,current_ampere,health_status
2026-01-01 01:32:00,1.09,30.0,4.06,normal
2026-01-01 01:33:00,1.0,30.9,4.21,normal
2026-01-01 01:34:00,1.36,30.0,4.58,normal
2026-01-01 01:35:00,1.0,30.2,4.19,normal
2026-01-01 01:36:00,1.1,30.0,4.0,normal
2026-01-01 01:37:00,1.0,30.0,4.26,normal
2026-01-01 01:38:00,1.12,30.0,4.27,normal
2026-01-01 01:39:00,1.11,32.7,4.21,normal
2026-01-01 01:40:00,1.0,30.0,4.24,normal
2026-01-01 01:41:00,1.17,30.6,4.08,normal
2026-01-01 01:42:00,1.31,30.0,4.19,normal
2026-01-01 01:43:00,1.01,30.1,4.33,normal
2026-01-01 01:44:00,1.22,32.7,4.38,normal
2026-01-01 01:45:00,1.06,32.4,4.0,normal
2026-01-01 01:46:00,1.12,30.4,4.08,normal
2026-01-01 01:47:00,1.17,30.0,4.58,normal
2026-01-01 01:48:00,1.0,30.0,4.34,normal
2026-01-01 01:49:00,1.21,32.3,4.21,normal
2026-01-01 01:50:00,1.05,30.0,4.07,normal
2026-01-01 01:51:00,1.0,33.2,4.02,normal
2026-01-01 01:52:00,1.0,30.0,4.16,normal
2026-01-01 01:53:00,1.0,30.0,4.12,normal
2026-01-01 01:54:00,1.11,30.0,4.0,normal
2026-01-01 01:55:00,1.1,30.0,4.0,normal
2026-01-01 01:56:00,1.0,30.2,4.14,normal
2026-01-01 01:57:00,1.35,32.9,4.02,normal
2026-01-01 01:58:00,1.06,30.0,4.05,normal
2026-01-01 01:59:00,1.0,31.6,4.0,normal
2026-01-01 02:00:00,1.16,34.6,4.03,normal
2026-01-01 02:01:00,1.14,32.5,4.0,normal
2026-01-01 02:02:00,1.11,30.8,4.09,normal
2026-01-01 02:03:00,1.0,30.9,4.19,normal
2026-01-01 02:04:00,1.35,33.2,4.6,normal
2026-01-01 02:05:00,1.0,33.0,4.11,normal
2026-01-01 02:06:00,1.5,30.0,4.0,normal
2026-01-01 02:07:00,1.0,30.0,4.0,normal
2026-01-01 02:08:00,1.0,31.2,4.15,normal
2026-01-01 02:09:00,1.44,33.2,4.0,normal
2026-01-01 02:10:00,1.0,32.1,4.0,normal
2026-01-01 02:11:00,1.43,33.8,4.0,normal
2026-01-01 02:12:00,1.0,34.2,4.04,normal
2026-01-01 02:13:00,1.31,30.0,4.0,normal
2026-01-01 02:14:00,1.07,31.0,4.0,normal
2026-01-01 02:15:00,1.19,30.0,4.03,normal
2026-01-01 02:16:00,1.09,32.2,4.25,normal
2026-01-01 02:17:00,1.0,30.0,4.39,normal
2026-01-01 02:18:00,1.14,30.0,4.46,normal
2026-01-01 02:19:00,1.09,33.9,4.09,normal
2026-01-01 02:20:00,1.48,35.3,4.01,normal
2026-01-01 02:21:00,1.26,32.5,4.41,normal
2026-01-01 02:22:00,1.0,32.6,4.34,normal
2026-01-01 02:23:00,1.0,30.0,4.0,normal
2026-01-01 02:24:00,1.02,32.7,4.45,normal
2026-01-01 02:25:00,1.09,35.0,4.0,normal
2026-01-01 02:26:00,1.0,30.8,4.17,normal
2026-01-01 02:27:00,1.07,30.0,4.05,normal
2026-01-01 02:28:00,1.0,32.6,4.17,normal
2026-01-01 02:29:00,1.0,30.0,4.0,normal
2026-01-01 02:30:00,1.06,33.4,4.0,normal
2026-01-01 02:31:00,1.18,30.0,4.0,normal
2026-01-01 02:32:00,1.05,30.0,4.0,normal
2026-01-01 02:33:00,1.0,35.9,4.09,normal
2026-01-01 02:34:00,1.0,31.5,4.05,normal
2026-01-01 02:35:00,1.03,32.5,4.27,normal
2026-01-01 02:36:00,1.0,30.0,4.01,normal
2026-01-01 02:37:00,1.0,30.0,4.42,normal
2026-01-01 02:38:00,1.41,30.4,4.22,normal
2026-01-01 02:39:00,1.14,38.7,4.36,normal
2026-01-01 02:40:00,1.05,30.0,4.0,normal
2026-01-01 02:41:00,1.12,30.0,4.0,normal
2026-01-01 02:42:00,1.0,30.0,4.5,normal
2026-01-01 02:43:00,1.26,31.0,4.45,normal
2026-01-01 02:44:00,1.1,30.0,4.46,normal
2026-01-01 02:45:00,1.19,30.0,4.03,normal
2026-01-01 02:46:00,1.0,30.0,4.31,normal
2026-01-01 02:47:00,1.47,30.0,4.22,normal
2026-01-01 02:48:00,1.0,30.0,4.0,normal
2026-01-01 02:49:00,1.0,31.2,4.0,normal
2026-01-01 02:50:00,1.14,31.0,4.03,normal
2026-01-01 02:51:00,1.0,30.0,4.27,normal
2026-01-01 02:52:00,1.19,30.0,4.11,normal
2026-01-01 02:53:00,1.24,30.0,4.22,normal
2026-01-01 02:54:00,1.0,32.6,4.0,normal
2026-01-01 02:55:00,1.0,30.0,4.1,normal
2026-01-01 02:56:00,1.14,30.0,4.25,normal
2026-01-01 02:57:00,1.0,31.0,4.0,normal
2026-01-01 02:58:00,1.0,31.3,4.0,normal
2026-01-01 02:59:00,1.01,33.7,4.0,normal
2026-01-01 03:00:00,1.26,30.0,4.22,normal
2026-01-01 03:01:00,1.38,30.0,4.0,normal
2026-01-01 03:02:00,1.21,30.7,4.18,normal
2026-01-01 03:03:00,1.0,31.4,4.05,normal
2026-01-01 03:04:00,1.33,31.8,4.18,normal
2026-01-01 03:05:00,1.01,30.0,4.0,normal
2026-01-01 03:06:00,1.17,30.2,4.17,normal
2026-01-01 03:07:00,1.51,33.4,4.01,normal
2026-01-01 03:08:00,1.33,30.2,4.0,normal
2026-01-01 03:09:00,1.0,30.0,4.01,normal
2026-01-01 03:10:00,1.1,35.4,4.18,normal
2026-01-01 03:11:00,1.05,33.3,4.0,normal
2026-01-01 03:12:00,1.14,33.2,4.0,normal
2026-01-01 03:13:00,1.33,32.1,4.0,normal
2026-01-01 03:14:00,1.22,36.9,4.14,normal
2026-01-01 03:15:00,1.15,30.1,4.0,normal
2026-01-01 03:16:00,1.26,30.0,4.12,normal
2026-01-01 03:17:00,1.0,32.5,4.18,normal
2026-01-01 03:18:00,1.31,30.0,4.03,normal
2026-01-01 03:19:00,1.0,30.2,4.19,normal
2026-01-01 03:20:00,1.25,30.0,4.32,normal
2026-01-01 03:21:00,1.37,32.3,4.57,normal
2026-01-01 03:22:00,1.0,30.0,4.0,normal
2026-01-01 03:23:00,1.4,33.0,4.09,normal
2026-01-01 03:24:00,1.16,30.0,4.71,normal
2026-01-01 03:25:00,1.13,31.6,4.28,normal
2026-01-01 03:26:00,1.2,31.9,4.0,normal
2026-01-01 03:27:00,1.2,36.1,4.44,normal
2026-01-01 03:28:00,1.42,30.1,4.0,normal
2026-01-01 03:29:00,1.08,31.5,4.38,normal
2026-01-01 03:30:00,1.0,35.2,4.07,normal
2026-01-01 03:31:00,1.02,30.0,4.0,normal
2026-01-01 03:32:00,1.27,31.6,4.0,normal
2026-01-01 03:33:00,1.0,30.5,4.52,normal
2026-01-01 03:34:00,1.06,30.0,4.05,normal
2026-01-01 03:35:00,1.05,30.0,4.09,normal
2026-01-01 03:36:00,1.06,33.1,4.57,normal
2026-01-01 03:37:00,1.33,30.7,4.0,normal
2026-01-01 03:38:00,1.62,31.6,4.11,normal
2026-01-01 03:39:00,1.1,31.9,4.07,normal
2026-01-01 03:40:00,1.0,30.1,4.1,normal
2026-01-01 03:41:00,1.0,30.0,4.14,normal
2026-01-01 03:42:00,1.06,35.2,4.0,normal
2026-01-01 03:43:00,1.33,34.6,4.0,normal
2026-01-01 03:44:00,1.04,30.5,4.0,normal
2026-01-01 03:45:00,1.0,30.0,4.55,normal
2026-01-01 03:46:00,1.3,34.6,4.29,normal
2026-01-01 03:47:00,1.0,30.2,4.24,normal
2026-01-01 03:48:00,1.0,33.3,4.05,normal
2026-01-01 03:49:00,1.04,33.3,4.23,normal
2026-01-01 03:50:00,1.04,34.4,4.0,normal
2026-01-01 03:51:00,1.24,33.0,4.04,normal
2026-01-01 03:52:00,1.18,30.0,4.35,normal
2026-01-01 03:53:00,1.08,30.2,4.38,normal
2026-01-01 03:54:00,1.0,30.0,4.0,normal
2026-01-01 03:55:00,1.24,30.0,4.56,normal
2026-01-01 03:56:00,1.0,35.8,4.17,normal
2026-01-01 03:57:00,1.1,30.2,4.22,normal
2026-01-01 03:58:00,1.11,34.3,4.15,normal
2026-01-01 03:59:00,1.15,30.6,4.11,normal
2026-01-01 04:00:00,1.18,30.0,4.0,normal
2026-01-01 04:01:00,1.27,32.0,4.07,normal
2026-01-01 04:02:00,1.12,32.4,4.0,normal
2026-01-01 04:03:00,1.0,32.1,4.0,normal
2026-01-01 04:04:00,1.2,30.0,4.38,normal
2026-01-01 04:05:00,1.22,32.2,4.37,normal
2026-01-01 04:06:00,1.46,34.1,4.0,normal
2026-01-01 04:07:00,1.0,30.0,4.13,normal
2026-01-01 04:08:00,1.23,30.0,4.17,normal
2026-01-01 04:09:00,1.0,30.1,4.0,normal
2026-01-01 04:10:00,1.0,30.0,4.0,normal
2026-01-01 04:11:00,1.34,30.0,4.78,normal
2026-01-01 04:12:00,1.22,32.1,4.0,normal
2026-01-01 04:13:00,1.27,30.2,4.16,normal
2026-01-01 04:14:00,1.64,31.4,4.41,normal
2026-01-01 04:15:00,1.0,31.6,4.57,normal
2026-01-01 04:16:00,1.0,36.2,4.3,normal
2026-01-01 04:17:00,1.02,33.3,4.37,normal
2026-01-01 04:18:00,1.25,30.0,4.0,normal
2026-01-01 04:19:00,1.08,31.5,4.28,normal
2026-01-01 04:20:00,1.17,30.0,4.23,normal
2026-01-01 04:21:00,1.25,33.1,4.4,normal
2026-01-01 04:22:00,1.3,32.9,4.11,normal
2026-01-01 04:23:00,1.0,32.8,4.18,normal
2026-01-01 04:24:00,1.19,30.0,4.0,normal
2026-01-01 04:25:00,1.34,31.6,4.3,normal
2026-01-01 04:26:00,1.14,31.8,4.37,normal
2026-01-01 04:27:00,1.03,32.0,4.02,normal
2026-01-01 04:28:00,1.05,31.0,4.19,normal
2026-01-01 04:29:00,1.04,34.9,4.0,normal
2026-01-01 04:30:00,1.1,30.7,4.5,normal
2026-01-01 04:31:00,1.17,34.3,4.0,normal
2026-01-01 04:32:00,1.19,34.0,4.16,normal
2026-01-01 04:33:00,1.35,30.5,4.49,normal
2026-01-01 04:34:00,1.6,30.9,4.03,normal
2026-01-01 04:35:00,1.43,35.7,4.01,normal
2026-01-01 04:36:00,1.05,31.1,4.0,normal
2026-01-01 04:37:00,1.0,30.0,4.0,normal
2026-01-01 04:38:00,1.13,32.4,4.53,normal
2026-01-01 04:39:00,1.0,34.3,4.09,normal
2026-01-01 04:40:00,1.13,33.5,4.0,normal
2026-01-01 04:41:00,1.22,32.2,4.26,normal
2026-01-01 04:42:00,1.2,38.0,4.0,normal
2026-01-01 04:43:00,1.04,30.3,4.0,normal
2026-01-01 04:44:00,1.01,34.8,4.5,normal
2026-01-01 04:45:00,1.03,30.0,4.26,normal
2026-01-01 04:46:00,1.03,33.4,4.19,normal
2026-01-01 04:47:00,1.0,35.7,4.59,normal
2026-01-01 04:48:00,1.02,30.9,4.22,normal
2026-01-01 04:49:00,1.21,33.5,4.65,normal
2026-01-01 04:50:00,1.11,30.0,4.0,normal
2026-01-01 04:51:00,1.0,31.8,4.59,normal
2026-01-01 04:52:00,1.04,32.5,4.14,normal
2026-01-01 04:53:00,1.38,38.2,4.01,normal
2026-01-01 04:54:00,1.05,34.5,4.32,normal
2026-01-01 04:55:00,1.52,33.4,4.06,normal
2026-01-01 04:56:00,1.27,34.7,4.35,normal
2026-01-01 04:57:00,1.25,34.6,4.44,normal
2026-01-01 04:58:00,1.43,33.6,4.11,normal
2026-01-01 04:59:00,1.18,35.0,4.0,normal
2026-01-01 05:00:00,1.22,31.0,4.16,normal
2026-01-01 05:01:00,1.41,32.4,4.16,normal
2026-01-01 05:02:00,1.0,33.8,4.31,normal
2026-01-01 05:03:00,1.58,31.2,4.21,normal
2026-01-01 05:04:00,1.2,35.9,4.13,normal
2026-01-01 05:05:00,1.21,33.5,4.2,normal
2026-01-01 05:06:00,1.06,32.5,4.42,normal
2026-01-01 05:07:00,1.0,32.3,4.0,normal
2026-01-01 05:08:00,1.39,30.0,4.01,normal
2026-01-01 05:09:00,1.23,35.9,4.14,normal
2026-01-01 05:10:00,1.04,36.7,4.0,normal
2026-01-01 05:11:00,1.0,33.1,4.03,normal
2026-01-01 05:12:00,1.0,33.8,4.22,normal
2026-01-01 05:13:00,1.04,30.0,4.37,normal
2026-01-01 05:14:00,1.29,31.8,4.62,normal
2026-01-01 05:15:00,1.0,30.0,4.0,normal
2026-01-01 05:16:00,1.15,32.7,4.1,normal
2026-01-01 05:17:00,1.23,30.0,4.52,normal
2026-01-01 05:18:00,1.14,34.9,4.24,normal
2026-01-01 05:19:00,1.25,33.5,4.27,normal
2026-01-01 05:20:00,1.29,35.4,4.21,normal
2026-01-01 05:21:00,1.3,31.9,4.52,normal
2026-01-01 05:22:00,1.03,36.6,4.15,normal
2026-01-01 05:23:00,1.0,32.4,4.0,normal
2026-01-01 05:24:00,1.33,30.5,4.05,normal
2026-01-01 05:25:00,1.0,31.0,4.0,normal
2026-01-01 05:26:00,1.0,34.0,4.36,normal
2026-01-01 05:27:00,1.25,30.0,4.15,normal
2026-01-01 05:28:00,1.16,30.0,4.54,normal
2026-01-01 05:29:00,1.34,31.6,4.17,normal
2026-01-01 05:30:00,1.21,30.0,4.1,normal
2026-01-01 05:31:00,1.03,30.0,4.1,normal
2026-01-01 05:32:00,1.53,33.8,4.02,normal
2026-01-01 05:33:00,1.28,35.7,4.4,normal
2026-01-01 05:34:00,1.18,30.6,4.34,normal
2026-01-01 05:35:00,1.25,34.4,4.33,normal
2026-01-01 05:36:00,1.38,30.8,4.5,normal
2026-01-01 05:37:00,1.21,37.4,4.0,normal
2026-01-01 05:38:00,1.52,32.7,4.01,normal
2026-01-01 05:39:00,1.07,31.4,4.28,normal
2026-01-01 05:40:00,1.27,30.8,4.16,normal
2026-01-01 05:41:00,1.6,36.5,4.28,normal
2026-01-01 05:42:00,1.18,32.5,4.32,normal
2026-01-01 05:43:00,1.0,31.6,4.0,normal
2026-01-01 05:44:00,1.25,33.9,4.05,normal
2026-01-01 05:45:00,1.49,30.0,4.0,normal
2026-01-01 05:46:00,1.22,34.9,4.59,normal
2026-01-01 05:47:00,1.08,35.0,4.16,normal
2026-01-01 05:48:00,1.14,34.5,4.34,normal
2026-01-01 05:49:00,1.0,36.0,4.52,normal
2026-01-01 05:50:00,1.05,33.3,4.3,normal
2026-01-01 05:51:00,1.23,30.9,4.01,normal
2026-01-01 05:52:00,1.17,35.2,4.31,normal
2026-01-01 05:53:00,1.1,34.2,4.0,normal
2026-01-01 05:54:00,1.41,30.0,4.09,normal
2026-01-01 05:55:00,1.0,30.0,4.47,normal
2026-01-01 05:56:00,1.08,33.2,4.17,normal
2026-01-01 05:57:00,1.27,32.5,4.0,normal
2026-01-01 05:58:00,1.38,31.1,4.0,normal
2026-01-01 05:59:00,1.09,36.1,4.39,normal
2026-01-01 06:00:00,1.11,31.5,4.1,normal
2026-01-01 06:01:00,1.6,33.3,4.29,normal
2026-01-01 06:02:00,1.39,33.0,4.12,normal
2026-01-01 06:03:00,1.14,32.2,4.17,normal
2026-01-01 06:04:00,1.33,32.5,4.37,normal
2026-01-01 06:05:00,1.17,32.6,4.0,normal
2026-01-01 06:06:00,1.37,33.2,4.43,normal
2026-01-01 06:07:00,1.0,37.6,4.15,normal
2026-01-01 06:08:00,1.41,30.0,4.34,normal
2026-01-01 06:09:00,1.0,30.8,4.66,normal
2026-01-01 06:10:00,1.15,32.9,4.4,normal
2026-01-01 06:11:00,1.28,32.8,4.28,normal
2026-01-01 06:12:00,1.67,32.3,4.24,normal
2026-01-01 06:13:00,1.4,35.2,4.48,normal
2026-01-01 06:14:00,1.31,30.0,4.6,normal
2026-01-01 06:15:00,1.0,33.2,4.0,normal
2026-01-01 06:16:00,1.18,33.3,4.27,normal
2026-01-01 06:17:00,1.27,36.5,4.3,normal
2026-01-01 06:18:00,1.14,34.9,4.49,normal
2026-01-01 06:19:00,1.0,34.0,4.36,normal
2026-01-01 06:20:00,1.13,35.9,4.15,normal
2026-01-01 06:21:00,1.22,32.0,4.19,normal
2026-01-01 06:22:00,1.0,30.0,4.59,normal
2026-01-01 06:23:00,1.02,30.0,4.0,normal
2026-01-01 06:24:00,1.06,30.0,4.6,normal
2026-01-01 06:25:00,1.39,30.8,4.76,normal
2026-01-01 06:26:00,1.39,31.7,4.0,normal
2026-01-01 06:27:00,1.65,30.0,4.0,normal
2026-01-01 06:28:00,1.4,38.6,4.54,normal
2026-01-01 06:29:00,1.31,34.0,4.41,normal
2026-01-01 06:30:00,1.35,33.2,4.22,normal
2026-01-01 06:31:00,1.18,30.7,4.13,normal
2026-01-01 06:32:00,1.0,32.3,4.0,normal
2026-01-01 06:33:00,1.0,33.0,4.54,normal
2026-01-01 06:34:00,1.38,30.0,4.0,normal
2026-01-01 06:35:00,1.39,30.1,4.14,normal
2026-01-01 06:36:00,1.31,30.2,4.22,normal
2026-01-01 06:37:00,1.0,31.1,4.28,normal
2026-01-01 06:38:00,1.0,33.7,4.19,normal
2026-01-01 06:39:00,1.31,33.2,4.54,normal
2026-01-01 06:40:00,1.23,31.5,4.23,normal
2026-01-01 06:41:00,1.31,32.7,4.21,normal
2026-01-01 06:42:00,1.06,31.0,4.0,normal
2026-01-01 06:43:00,1.55,30.0,4.03,normal
2026-01-01 06:44:00,1.06,34.9,4.13,normal
2026-01-01 06:45:00,1.45,30.9,4.27,normal
2026-01-01 06:46:00,1.04,38.0,4.0,normal
2026-01-01 06:47:00,1.27,34.2,4.31,normal
2026-01-01 06:48:00,1.17,32.3,4.21,normal
2026-01-01 06:49:00,1.18,35.1,4.76,normal
2026-01-01 06:50:00,1.09,30.0,4.18,normal
2026-01-01 06:51:00,1.72,30.7,4.62,normal
2026-01-01 06:52:00,1.54,31.3,4.35,normal
2026-01-01 06:53:00,1.53,31.7,4.16,normal
2026-01-01 06:54:00,1.09,30.2,4.04,normal
2026-01-01 06:55:00,1.0,32.8,4.02,normal
2026-01-01 06:56:00,1.25,30.0,4.29,normal
2026-01-01 06:57:00,1.38,30.0,4.3,normal
2026-01-01 06:58:00,1.45,30.0,4.63,normal
2026-01-01 06:59:00,1.29,31.0,4.2,normal
2026-01-01 07:00:00,1.32,32.9,4.34,normal
2026-01-01 07:01:00,1.03,33.2,4.0,normal
2026-01-01 07:02:00,1.19,30.5,4.03,normal
2026-01-01 07:03:00,1.46,35.5,4.36,normal
2026-01-01 07:04:00,1.0,32.0,4.52,normal
2026-01-01 07:05:00,1.24,38.6,4.31,normal
2026-01-01 07:06:00,1.25,32.0,4.25,normal
2026-01-01 07:07:00,1.18,34.5,4.45,normal
2026-01-01 07:08:00,1.06,30.0,4.0,normal
2026-01-01 07:09:00,1.32,30.0,4.0,normal
2026-01-01 07:10:00,1.29,39.0,4.21,normal
2026-01-01 07:11:00,1.38,33.0,4.19,normal
2026-01-01 07:12:00,1.4,32.1,4.28,normal
2026-01-01 07:13:00,1.28,31.1,4.46,normal
2026-01-01 07:14:00,1.18,30.9,4.35,normal
2026-01-01 07:15:00,1.04,32.9,4.22,normal
2026-01-01 07:16:00,1.44,34.0,4.21,normal
2026-01-01 07:17:00,1.38,36.3,4.36,normal
2026-01-01 07:18:00,1.22,30.0,4.0,normal
2026-01-01 07:19:00,1.16,31.3,4.17,normal
2026-01-01 07:20:00,1.23,34.2,4.2,normal
2026-01-01 07:21:00,1.32,33.0,4.0,normal
2026-01-01 07:22:00,1.03,32.5,4.0,normal
2026-01-01 07:23:00,1.34,36.7,4.53,normal
2026-01-01 07:24:00,1.18,36.6,4.26,normal
2026-01-01 07:25:00,1.16,31.4,4.15,normal
2026-01-01 07:26:00,1.15,33.3,4.26,normal
2026-01-01 07:27:00,1.22,34.0,4.52,normal
2026-01-01 07:28:00,1.41,30.0,4.0,normal
2026-01-01 07:29:00,1.41,30.0,4.17,normal
2026-01-01 07:30:00,1.0,30.0,4.36,normal
2026-01-01 07:31:00,1.38,31.5,4.0,normal
2026-01-01 07:32:00,1.12,33.9,4.0,normal
2026-01-01 07:33:00,1.26,32.9,4.37,normal
2026-01-01 07:34:00,1.25,30.5,4.53,normal
2026-01-01 07:35:00,1.2,32.9,4.0,normal
2026-01-01 07:36:00,1.14,30.8,4.18,normal
2026-01-01 07:37:00,1.57,30.0,4.0,normal
2026-01-01 07:38:00,1.52,32.5,4.06,normal
2026-01-01 07:39:00,1.44,31.5,4.69,normal
2026-01-01 07:40:00,1.37,31.8,4.77,normal
2026-01-01 07:41:00,1.11,34.9,4.31,normal
2026-01-01 07:42:00,1.49,36.9,4.24,normal
2026-01-01 07:43:00,1.08,34.2,4.06,normal
2026-01-01 07:44:00,1.63,33.4,4.14,normal
2026-01-01 07:45:00,1.27,30.0,4.0,normal
2026-01-01 07:46:00,1.47,31.4,4.0,normal
2026-01-01 07:47:00,1.34,36.0,4.41,normal
2026-01-01 07:48:00,1.43,31.2,4.0,normal
2026-01-01 07:49:00,1.53,32.2,4.17,normal
2026-01-01 07:50:00,1.5,34.4,4.35,normal
2026-01-01 07:51:00,1.67,31.5,4.47,normal
2026-01-01 07:52:00,1.25,33.7,4.62,normal
2026-01-01 07:53:00,1.34,34.4,4.5,normal
2026-01-01 07:54:00,1.16,31.0,4.0,normal
2026-01-01 07:55:00,1.0,38.2,4.0,normal
2026-01-01 07:56:00,1.19,32.4,4.31,normal
2026-01-01 07:57:00,1.4,35.3,4.09,normal
2026-01-01 07:58:00,1.21,33.8,4.18,normal
2026-01-01 07:59:00,1.56,34.3,4.42,normal
2026-01-01 08:00:00,1.37,36.1,4.29,normal
2026-01-01 08:01:00,1.0,34.1,4.08,normal
2026-01-01 08:02:00,1.14,34.6,4.55,normal
2026-01-01 08:03:00,1.25,33.9,4.67,normal
2026-01-01 08:04:00,1.29,39.7,4.38,normal
2026-01-01 08:05:00,1.0,35.0,4.34,normal
2026-01-01 08:06:00,1.5,34.8,4.21,normal
2026-01-01 08:07:00,1.0,32.6,4.03,normal
2026-01-01 08:08:00,1.13,34.6,4.66,normal
2026-01-01 08:09:00,1.32,30.2,4.36,normal
2026-01-01 08:10:00,1.48,31.7,4.21,normal
2026-01-01 08:11:00,1.25,31.2,4.41,normal
2026-01-01 08:12:00,1.22,34.2,4.02,normal
2026-01-01 08:13:00,1.16,35.0,4.15,normal
2026-01-01 08:14:00,1.59,32.2,4.3,normal
2026-01-01 08:15:00,1.43,30.0,4.0,normal
2026-01-01 08:16:00,1.0,36.4,4.11,normal
