timestamp,vibration_mps2,temperature_c,current_ampere,health_status
2026-01-01 01:51:00,1.02,33.5,4.8,normal
2026-01-01 01:52:00,1.14,34.4,4.61,normal
2026-01-01 01:53:00,1.27,32.8,4.84,normal
2026-01-01 01:54:00,1.44,34.2,4.38,normal
2026-01-01 01:55:00,1.46,33.1,4.6,normal
2026-01-01 01:56:00,1.28,32.3,4.86,normal
2026-01-01 01:57:00,1.26,38.6,4.57,normal
2026-01-01 01:58:00,1.25,39.4,4.13,normal
2026-01-01 01:59:00,1.5,36.1,4.48,normal
2026-01-01 02:00:00,1.4,32.5,4.57,normal
2026-01-01 02:01:00,1.59,31.9,4.53,normal
2026-01-01 02:02:00,1.27,31.7,4.65,normal
2026-01-01 02:03:00,1.48,36.2,4.52,normal
2026-01-01 02:04:00,1.49,37.3,4.15,normal
2026-01-01 02:05:00,1.65,38.1,4.11,normal
2026-01-01 02:06:00,1.44,37.8,4.66,normal
2026-01-01 02:07:00,1.34,41.4,5.04,normal
2026-01-01 02:08:00,1.39,32.7,4.82,normal
2026-01-01 02:09:00,1.41,30.6,4.44,normal
2026-01-01 02:10:00,1.31,37.8,4.54,normal
2026-01-01 02:11:00,1.28,35.5,4.74,normal
2026-01-01 02:12:00,1.3,38.1,4.42,normal
2026-01-01 02:13:00,1.33,35.0,4.2,normal
2026-01-01 02:14:00,1.45,32.5,4.33,normal
2026-01-01 02:15:00,1.3,36.3,4.68,normal
2026-01-01 02:16:00,1.34,32.9,4.52,normal
2026-01-01 02:17:00,1.32,34.7,4.56,normal
2026-01-01 02:18:00,1.4,37.5,4.74,normal
2026-01-01 02:19:00,1.17,36.4,4.86,normal
2026-01-01 02:20:00,1.26,35.3,4.67,normal
2026-01-01 02:21:00,1.12,35.8,4.28,normal
2026-01-01 02:22:00,1.15,40.4,4.57,normal
2026-01-01 02:23:00,1.34,36.6,4.79,normal
2026-01-01 02:24:00,1.48,35.9,4.46,normal
2026-01-01 02:25:00,1.25,35.0,4.68,normal
2026-01-01 02:26:00,1.25,34.4,4.38,normal
2026-01-01 02:27:00,1.28,37.8,4.4,normal
2026-01-01 02:28:00,1.45,37.1,4.18,normal
2026-01-01 02:29:00,1.61,36.4,4.64,normal
2026-01-01 02:30:00,1.34,34.6,4.12,normal
2026-01-01 02:31:00,1.17,35.7,4.25,normal
2026-01-01 02:32:00,1.19,34.9,4.23,normal
2026-01-01 02:33:00,1.29,36.0,4.34,normal
2026-01-01 02:34:00,1.46,38.6,4.37,normal
2026-01-01 02:35:00,1.54,39.0,4.56,normal
2026-01-01 02:36:00,1.19,38.4,4.67,normal
2026-01-01 02:37:00,1.39,35.9,4.49,normal
2026-01-01 02:38:00,1.12,36.3,4.1,normal
2026-01-01 02:39:00,0.93,36.5,4.7,normal
2026-01-01 02:40:00,1.13,38.7,4.77,normal
2026-01-01 02:41:00,1.3,39.8,4.31,normal
2026-01-01 02:42:00,1.11,33.7,4.29,normal
2026-01-01 02:43:00,1.2,32.9,4.47,normal
2026-01-01 02:44:00,1.71,35.2,4.77,normal
2026-01-01 02:45:00,1.48,35.9,4.51,normal
2026-01-01 02:46:00,1.05,32.1,4.84,normal
2026-01-01 02:47:00,1.31,33.9,4.7,normal
2026-01-01 02:48:00,1.43,35.6,4.35,normal
2026-01-01 02:49:00,1.55,41.0,4.63,normal
2026-01-01 02:50:00,1.39,38.7,4.66,normal
2026-01-01 02:51:00,1.31,36.7,4.58,normal
2026-01-01 02:52:00,1.37,35.4,4.22,normal
2026-01-01 02:53:00,1.36,37.8,4.72,normal
2026-01-01 02:54:00,1.4,37.7,4.58,normal
2026-01-01 02:55:00,1.1,32.8,4.55,normal
2026-01-01 02:56:00,1.46,33.5,4.53,normal
2026-01-01 02:57:00,1.39,37.3,4.31,normal
2026-01-01 02:58:00,1.41,34.6,4.36,normal
2026-01-01 02:59:00,1.55,37.0,4.64,normal
2026-01-01 03:00:00,1.66,35.1,4.54,normal
2026-01-01 03:01:00,1.49,36.0,5.0,normal
2026-01-01 03:02:00,1.76,41.7,4.63,normal
2026-01-01 03:03:00,1.66,36.5,4.51,normal
2026-01-01 03:04:00,1.28,30.8,4.67,normal
2026-01-01 03:05:00,1.33,30.8,4.31,normal
2026-01-01 03:06:00,1.49,35.3,4.47,normal
2026-01-01 03:07:00,1.33,36.0,4.5,normal
2026-01-01 03:08:00,1.06,38.4,4.91,normal
2026-01-01 03:09:00,1.14,40.3,4.77,normal
2026-01-01 03:10:00,1.32,37.4,4.02,normal
2026-01-01 03:11:00,1.14,34.9,3.77,normal
2026-01-01 03:12:00,1.03,35.3,4.34,normal
2026-01-01 03:13:00,1.12,37.4,4.7,normal
2026-01-01 03:14:00,1.26,36.6,4.9,normal
2026-01-01 03:15:00,1.15,33.4,4.83,normal
2026-01-01 03:16:00,1.21,33.1,4.39,normal
2026-01-01 03:17:00,1.21,33.1,4.45,normal
2026-01-01 03:18:00,1.49,34.2,4.94,normal
2026-01-01 03:19:00,1.58,32.3,4.75,normal
2026-01-01 03:20:00,1.57,34.4,4.51,normal
2026-01-01 03:21:00,1.42,35.5,4.32,normal
2026-01-01 03:22:00,1.71,34.9,21.92,normal
2026-01-01 03:23:00,1.33,34.4,4.25,normal
2026-01-01 03:24:00,1.25,34.7,4.32,normal
2026-01-01 03:25:00,1.29,36.1,4.23,normal
2026-01-01 03:26:00,1.07,39.5,4.46,normal
2026-01-01 03:27:00,1.45,36.0,4.81,normal
2026-01-01 03:28:00,1.54,38.7,5.08,normal
2026-01-01 03:29:00,1.16,35.7,4.73,normal
2026-01-01 03:30:00,1.3,36.2,4.15,normal
2026-01-01 03:31:00,1.27,35.8,4.25,normal
2026-01-01 03:32:00,1.3,30.6,4.61,normal
2026-01-01 03:33:00,1.29,31.2,4.78,normal
2026-01-01 03:34:00,1.06,37.8,4.4,normal
2026-01-01 03:35:00,1.22,35.4,4.58,normal
2026-01-01 03:36:00,1.51,35.0,4.53,normal
2026-01-01 03:37:00,1.32,35.1,4.43,normal
2026-01-01 03:38:00,1.4,33.9,4.77,normal
2026-01-01 03:39:00,1.36,35.6,4.29,normal
2026-01-01 03:40:00,1.2,34.8,4.37,normal
2026-01-01 03:41:00,1.22,35.2,4.33,normal
2026-01-01 03:42:00,1.36,35.4,4.14,normal
2026-01-01 03:43:00,1.35,36.0,4.28,normal
2026-01-01 03:44:00,1.34,36.8,4.58,normal
2026-01-01 03:45:00,1.44,37.2,4.65,normal
2026-01-01 03:46:00,1.34,36.6,4.71,normal
2026-01-01 03:47:00,1.16,36.9,4.51,normal
2026-01-01 03:48:00,1.31,37.8,4.38,normal
2026-01-01 03:49:00,1.37,35.3,4.25,normal
2026-01-01 03:50:00,1.39,40.3,4.11,normal
2026-01-01 03:51:00,1.39,36.1,4.76,normal
2026-01-01 03:52:00,1.5,36.7,5.33,normal
2026-01-01 03:53:00,1.38,38.9,5.12,normal
2026-01-01 03:54:00,1.2,39.0,4.6,normal
2026-01-01 03:55:00,1.19,39.6,4.26,normal
2026-01-01 03:56:00,1.5,38.1,4.24,normal
2026-01-01 03:57:00,1.44,38.6,3.94,normal
2026-01-01 03:58:00,1.29,34.4,4.58,normal
2026-01-01 03:59:00,1.48,34.5,4.53,normal
2026-01-01 04:00:00,1.39,32.1,4.84,normal
2026-01-01 04:01:00,1.28,35.4,4.73,normal
2026-01-01 04:02:00,1.08,36.7,4.69,normal
2026-01-01 04:03:00,0.88,34.2,4.84,normal
2026-01-01 04:04:00,1.08,33.5,4.45,normal
2026-01-01 04:05:00,1.23,36.9,4.77,normal
2026-01-01 04:06:00,1.03,37.9,4.26,normal
2026-01-01 04:07:00,1.32,36.3,4.4,normal
2026-01-01 04:08:00,1.42,40.6,4.42,normal
2026-01-01 04:09:00,1.55,37.9,4.92,normal
2026-01-01 04:10:00,1.26,37.1,4.89,normal
2026-01-01 04:11:00,1.32,35.3,4.4,normal
2026-01-01 04:12:00,1.49,35.9,4.38,normal
2026-01-01 04:13:00,1.23,37.4,4.25,normal
2026-01-01 04:14:00,1.31,37.1,4.33,normal
2026-01-01 04:15:00,1.41,36.0,4.21,normal
2026-01-01 04:16:00,1.37,39.8,4.17,normal
2026-01-01 04:17:00,1.61,34.8,4.4,normal
2026-01-01 04:18:00,1.52,38.5,4.35,normal
2026-01-01 04:19:00,1.34,37.7,4.42,normal
2026-01-01 04:20:00,1.24,40.5,4.37,normal
2026-01-01 04:21:00,1.29,37.5,4.33,normal
2026-01-01 04:22:00,1.11,33.8,4.54,normal
2026-01-01 04:23:00,1.27,37.5,4.79,normal
2026-01-01 04:24:00,1.29,39.9,5.12,normal
2026-01-01 04:25:00,1.16,35.9,4.54,normal
2026-01-01 04:26:00,1.45,34.9,4.25,normal
2026-01-01 04:27:00,1.53,35.1,4.19,normal
2026-01-01 04:28:00,1.49,34.8,5.08,normal
2026-01-01 04:29:00,1.1,35.8,4.93,normal
2026-01-01 04:30:00,1.14,38.5,4.67,normal
2026-01-01 04:31:00,1.31,35.3,5.09,normal
2026-01-01 04:32:00,1.35,36.3,4.92,normal
2026-01-01 04:33:00,1.45,38.5,4.77,normal
2026-01-01 04:34:00,1.06,33.8,4.75,normal
2026-01-01 04:35:00,1.33,35.1,4.52,normal
2026-01-01 04:36:00,1.43,32.9,4.61,normal
2026-01-01 04:37:00,1.52,31.2,4.78,normal
2026-01-01 04:38:00,1.44,34.5,4.43,normal
2026-01-01 04:39:00,1.31,31.3,4.38,normal
2026-01-01 04:40:00,1.42,37.2,5.14,normal
2026-01-01 04:41:00,1.14,36.5,4.7,normal
2026-01-01 04:42:00,1.29,38.9,4.69,normal
2026-01-01 04:43:00,1.27,35.1,4.42,normal
2026-01-01 04:44:00,1.11,38.7,4.78,normal
2026-01-01 04:45:00,1.34,35.7,4.68,normal
2026-01-01 04:46:00,1.27,39.1,4.41,normal
2026-01-01 04:47:00,1.29,38.7,4.4,normal
2026-01-01 04:48:00,1.26,38.5,4.26,normal
2026-01-01 04:49:00,1.34,34.5,4.7,normal
2026-01-01 04:50:00,1.42,35.8,,normal
2026-01-01 04:51:00,1.55,37.3,4.64,normal
2026-01-01 04:52:00,1.15,35.3,4.4,normal
2026-01-01 04:53:00,1.19,35.5,4.22,normal
2026-01-01 04:54:00,1.31,32.9,4.32,normal
2026-01-01 04:55:00,1.35,33.0,4.19,normal
2026-01-01 04:56:00,1.7,33.7,4.8,normal
2026-01-01 04:57:00,1.44,36.0,4.65,normal
2026-01-01 04:58:00,1.4,35.3,4.89,normal
2026-01-01 04:59:00,1.38,33.1,5.07,normal
2026-01-01 05:00:00,1.51,38.5,4.64,normal
2026-01-01 05:01:00,1.5,38.5,4.46,normal
2026-01-01 05:02:00,1.19,39.6,4.77,normal
2026-01-01 05:03:00,1.58,36.0,4.59,normal
2026-01-01 05:04:00,1.19,37.4,4.57,normal
2026-01-01 05:05:00,1.33,39.4,4.53,normal
2026-01-01 05:06:00,1.32,35.5,4.82,normal
2026-01-01 05:07:00,1.39,36.0,4.32,normal
2026-01-01 05:08:00,1.39,36.0,4.61,normal
2026-01-01 05:09:00,1.19,37.5,4.48,normal
2026-01-01 05:10:00,1.34,35.7,5.07,normal
2026-01-01 05:11:00,1.2,37.6,4.69,normal
2026-01-01 05:12:00,1.57,30.6,4.7,normal
2026-01-01 05:13:00,1.55,34.7,4.69,normal
2026-01-01 05:14:00,1.16,36.8,4.86,normal
2026-01-01 05:15:00,1.31,35.4,4.8,normal
2026-01-01 05:16:00,0.99,35.9,4.79,normal
2026-01-01 05:17:00,1.18,37.4,5.03,normal
2026-01-01 05:18:00,1.47,38.5,5.03,normal
2026-01-01 05:19:00,1.27,38.2,4.25,normal
2026-01-01 05:20:00,0.98,36.1,4.5,normal
2026-01-01 05:21:00,1.21,34.2,4.5,normal
2026-01-01 05:22:00,1.09,34.6,4.84,normal
2026-01-01 05:23:00,1.27,37.8,4.97,normal
2026-01-01 05:24:00,1.37,36.3,4.97,normal
2026-01-01 05:25:00,1.3,31.4,4.82,normal
2026-01-01 05:26:00,1.15,35.0,4.91,normal
2026-01-01 05:27:00,1.3,34.4,4.76,normal
2026-01-01 05:28:00,1.15,36.0,4.73,normal
2026-01-01 05:29:00,1.22,36.0,4.54,normal
2026-01-01 05:30:00,1.22,37.0,4.55,normal
2026-01-01 05:31:00,1.24,38.2,4.95,normal
2026-01-01 05:32:00,1.16,33.2,4.87,normal
2026-01-01 05:33:00,1.17,33.5,4.8,normal
2026-01-01 05:34:00,1.38,36.8,4.83,normal
2026-01-01 05:35:00,1.22,33.7,4.89,normal
2026-01-01 05:36:00,1.42,34.0,4.92,normal
2026-01-01 05:37:00,1.49,35.9,4.87,normal
2026-01-01 05:38:00,1.36,32.8,4.79,normal
2026-01-01 05:39:00,1.38,35.1,4.2,normal
2026-01-01 05:40:00,1.38,34.9,4.28,normal
2026-01-01 05:41:00,1.19,37.0,4.79,normal
2026-01-01 05:42:00,1.2,38.4,4.9,normal
2026-01-01 05:43:00,1.48,40.6,5.17,normal
2026-01-01 05:44:00,1.29,35.8,4.62,normal
2026-01-01 05:45:00,1.24,36.7,4.73,normal
2026-01-01 05:46:00,1.45,40.5,4.45,normal
2026-01-01 05:47:00,1.31,39.7,4.81,normal
2026-01-01 05:48:00,1.37,40.5,4.82,normal
2026-01-01 05:49:00,1.17,37.0,4.55,normal
2026-01-01 05:50:00,1.5,33.7,4.83,normal
2026-01-01 05:51:00,1.63,33.6,4.66,normal
2026-01-01 05:52:00,1.32,35.9,4.42,normal
2026-01-01 05:53:00,1.62,34.8,4.73,normal
2026-01-01 05:54:00,1.48,37.2,4.53,normal
2026-01-01 05:55:00,1.55,35.4,4.67,normal
2026-01-01 05:56:00,1.23,34.4,4.59,normal
2026-01-01 05:57:00,1.12,34.1,4.23,normal
2026-01-01 05:58:00,1.48,34.9,4.66,normal
2026-01-01 05:59:00,1.46,32.0,4.37,normal
2026-01-01 06:00:00,1.26,35.1,4.17,normal
2026-01-01 06:01:00,1.34,36.8,4.56,normal
2026-01-01 06:02:00,1.05,37.8,4.61,normal
2026-01-01 06:03:00,1.02,37.6,4.49,normal
2026-01-01 06:04:00,1.14,36.3,4.53,normal
2026-01-01 06:05:00,1.02,32.4,4.11,normal
2026-01-01 06:06:00,1.26,31.8,4.42,normal
2026-01-01 06:07:00,1.61,33.9,4.32,normal
2026-01-01 06:08:00,1.21,35.3,4.63,normal
2026-01-01 06:09:00,1.53,34.1,4.67,normal
2026-01-01 06:10:00,1.66,38.2,4.58,normal
2026-01-01 06:11:00,1.73,37.3,4.46,normal
2026-01-01 06:12:00,1.43,38.5,4.37,normal
2026-01-01 06:13:00,1.83,38.4,4.67,normal
2026-01-01 06:14:00,1.53,37.2,4.82,normal
2026-01-01 06:15:00,1.27,36.5,4.47,normal
2026-01-01 06:16:00,1.45,34.7,4.37,normal
2026-01-01 06:17:00,1.53,37.9,4.84,normal
2026-01-01 06:18:00,1.45,39.2,4.76,normal
2026-01-01 06:19:00,1.41,38.0,4.83,normal
2026-01-01 06:20:00,1.64,35.6,4.49,normal
2026-01-01 06:21:00,1.32,40.0,4.18,normal
2026-01-01 06:22:00,1.35,40.4,4.57,normal
2026-01-01 06:23:00,1.31,39.1,4.66,normal
2026-01-01 06:24:00,1.24,39.6,4.7,normal
2026-01-01 06:25:00,1.3,37.2,4.75,normal
2026-01-01 06:26:00,1.17,38.7,4.78,normal
2026-01-01 06:27:00,1.48,37.5,4.5,normal
2026-01-01 06:28:00,1.37,40.3,4.84,normal
2026-01-01 06:29:00,1.35,34.9,4.87,normal
2026-01-01 06:30:00,1.18,36.1,4.88,normal
2026-01-01 06:31:00,1.26,37.1,5.34,normal
2026-01-01 06:32:00,1.24,37.4,5.17,normal
2026-01-01 06:33:00,1.33,35.2,4.67,normal
2026-01-01 06:34:00,1.06,33.6,4.54,normal
2026-01-01 06:35:00,1.43,38.8,4.75,normal
2026-01-01 06:36:00,1.3,35.8,4.47,normal
2026-01-01 06:37:00,1.39,38.2,4.71,normal
2026-01-01 06:38:00,1.28,38.8,4.31,normal
2026-01-01 06:39:00,1.1,34.6,4.89,normal
2026-01-01 06:40:00,1.36,34.7,4.84,normal
2026-01-01 06:41:00,1.16,37.0,4.91,normal
2026-01-01 06:42:00,1.15,38.1,4.55,normal
2026-01-01 06:43:00,1.03,37.6,4.77,normal
2026-01-01 06:44:00,1.42,36.3,4.52,normal
2026-01-01 06:45:00,1.32,37.4,4.69,normal
2026-01-01 06:46:00,1.4,35.7,4.55,normal
2026-01-01 06:47:00,1.5,36.3,4.62,normal
2026-01-01 06:48:00,1.32,38.3,4.3,normal
2026-01-01 06:49:00,1.26,36.1,4.9,normal
2026-01-01 06:50:00,1.42,38.7,5.0,normal
2026-01-01 06:51:00,1.53,36.0,4.47,normal
2026-01-01 06:52:00,1.38,36.4,4.69,normal
2026-01-01 06:53:00,1.03,34.5,4.83,normal
2026-01-01 06:54:00,1.28,37.5,4.64,normal
2026-01-01 06:55:00,1.2,36.9,5.1,normal
2026-01-01 06:56:00,1.42,36.4,5.42,normal
2026-01-01 06:57:00,1.61,36.6,5.25,normal
2026-01-01 06:58:00,1.34,35.6,4.88,normal
2026-01-01 06:59:00,1.39,36.3,4.89,normal
2026-01-01 07:00:00,1.3,33.8,4.72,normal
2026-01-01 07:01:00,1.45,35.5,4.53,normal
2026-01-01 07:02:00,1.67,37.1,4.89,normal
2026-01-01 07:03:00,1.4,34.6,4.89,normal
2026-01-01 07:04:00,1.33,35.8,4.82,normal
2026-01-01 07:05:00,1.35,30.2,4.55,normal
2026-01-01 07:06:00,1.4,33.1,4.68,normal
2026-01-01 07:07:00,1.44,35.4,4.81,normal
2026-01-01 07:08:00,1.28,34.3,4.69,normal
2026-01-01 07:09:00,1.19,37.5,4.41,normal
2026-01-01 07:10:00,1.36,35.9,4.59,normal
2026-01-01 07:11:00,0.82,35.4,4.94,normal
2026-01-01 07:12:00,0.95,39.1,4.61,normal
2026-01-01 07:13:00,1.21,34.4,4.61,normal
2026-01-01 07:14:00,1.54,34.9,4.95,normal
2026-01-01 07:15:00,1.41,39.1,4.65,normal
2026-01-01 07:16:00,1.29,37.2,4.17,normal
2026-01-01 07:17:00,1.4,39.7,4.64,normal
2026-01-01 07:18:00,1.62,37.8,4.44,normal
2026-01-01 07:19:00,1.45,38.6,4.51,normal
2026-01-01 07:20:00,1.29,38.7,4.62,normal
2026-01-01 07:21:00,1.45,39.1,4.29,normal
2026-01-01 07:22:00,1.4,40.0,4.1,normal
2026-01-01 07:23:00,1.2,39.8,4.45,normal
2026-01-01 07:24:00,1.09,38.4,4.43,normal
2026-01-01 07:25:00,1.06,35.0,4.8,normal
2026-01-01 07:26:00,1.33,35.2,4.56,normal
2026-01-01 07:27:00,1.32,35.5,4.17,normal
2026-01-01 07:28:00,1.69,37.3,4.67,normal
2026-01-01 07:29:00,1.85,36.8,5.08,normal
2026-01-01 07:30:00,1.47,33.2,5.32,normal
2026-01-01 07:31:00,1.39,32.9,5.09,normal
2026-01-01 07:32:00,1.46,34.0,4.76,normal
2026-01-01 07:33:00,1.33,35.2,5.01,normal
2026-01-01 07:34:00,1.34,37.2,4.63,normal
2026-01-01 07:35:00,1.36,34.2,4.3,normal
2026-01-01 07:36:00,1.15,35.5,4.06,normal
2026-01-01 07:37:00,1.13,34.6,4.32,normal
2026-01-01 07:38:00,1.32,34.0,4.6,normal
2026-01-01 07:39:00,1.47,34.1,4.94,normal
2026-01-01 07:40:00,1.43,36.0,4.85,normal
2026-01-01 07:41:00,1.36,39.3,4.75,normal
2026-01-01 07:42:00,1.2,39.1,4.75,normal
2026-01-01 07:43:00,1.36,35.1,4.69,normal
2026-01-01 07:44:00,1.29,35.3,4.72,normal
2026-01-01 07:45:00,1.22,38.7,5.01,normal
2026-01-01 07:46:00,1.41,37.7,4.47,normal
2026-01-01 07:47:00,1.2,36.8,4.71,normal
2026-01-01 07:48:00,1.25,33.9,4.46,normal
2026-01-01 07:49:00,0.97,35.5,4.21,normal
2026-01-01 07:50:00,1.42,35.0,4.53,normal
2026-01-01 07:51:00,1.42,36.9,4.55,normal
2026-01-01 07:52:00,1.56,39.6,4.85,normal
2026-01-01 07:53:00,1.66,38.0,4.92,normal
2026-01-01 07:54:00,1.42,35.6,4.81,normal
2026-01-01 07:55:00,1.13,39.4,4.45,normal
2026-01-01 07:56:00,1.19,37.8,4.89,normal
2026-01-01 07:57:00,1.31,40.0,4.69,normal
2026-01-01 07:58:00,1.2,37.0,4.56,normal
2026-01-01 07:59:00,1.24,38.5,4.45,normal
2026-01-01 08:00:00,1.33,36.3,4.5,normal
2026-01-01 08:01:00,1.51,43.1,4.32,normal
2026-01-01 08:02:00,1.43,39.2,4.45,normal
2026-01-01 08:03:00,1.14,35.4,4.6,normal
2026-01-01 08:04:00,1.17,34.8,4.28,normal
2026-01-01 08:05:00,1.24,34.4,4.53,normal
2026-01-01 08:06:00,1.31,35.0,4.31,normal
2026-01-01 08:07:00,1.36,36.0,4.38,normal
2026-01-01 08:08:00,1.14,37.1,4.6,normal
2026-01-01 08:09:00,1.36,38.5,4.58,normal
2026-01-01 08:10:00,0.99,39.0,4.76,normal
2026-01-01 08:11:00,1.41,37.3,4.46,normal
2026-01-01 08:12:00,1.43,33.4,4.97,normal
2026-01-01 08:13:00,1.67,36.5,4.93,normal
2026-01-01 08:14:00,1.48,33.6,4.52,normal
2026-01-01 08:15:00,1.52,34.0,4.67,normal
2026-01-01 08:16:00,1.42,33.2,4.33,normal
2026-01-01 08:17:00,1.44,34.1,4.69,normal
